,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[3.2132735 1.2135957 3.2117372],[0.99148679 0.76837432],1.711666226387024,0.7580364942550659,1.6559826135635376,False,False
1,1,[3.2132735 1.2135957 3.2117372],[0.98670822 0.76626611],1.7087502479553223,0.7580529451370239,1.6533938646316528,False,False
2,2,[3.2132735 1.2135957 3.2117372],[0.98194653 0.76416546],1.7059756517410278,0.7580602765083313,1.6509441137313843,False,False
3,3,[3.2132735 1.2135957 3.2117372],[0.9771992  0.76207089],1.703342318534851,0.7580585479736328,1.6486332416534424,False,False
4,4,[3.2132735 1.2135957 3.2117372],[0.97246814 0.75998306],1.7008532285690308,0.7580479383468628,1.646463394165039,False,False
5,5,[3.2132735 1.2135957 3.2117372],[0.96774983 0.75790113],1.6985068321228027,0.7580284476280212,1.6444333791732788,False,False
6,6,[3.2132735 1.2135957 3.2117372],[0.96304512 0.75582486],1.6963026523590088,0.7580003142356873,1.6425418853759766,False,False
7,7,[3.2132735 1.2135957 3.2117372],[0.95835322 0.7537533 ],1.6942434310913086,0.7579633593559265,1.6407923698425293,False,False
8,8,[3.2132735 1.2135957 3.2117372],[0.95367491 0.75168616],1.6923291683197021,0.7579178214073181,1.6391838788986206,False,False
9,9,[3.2132735 1.2135957 3.2117372],[0.94900799 0.74962366],1.690559983253479,0.7578639388084412,1.637716293334961,False,False
10,10,[3.2132735 1.2135957 3.2117372],[0.94435251 0.74756485],1.6889349222183228,0.7578015923500061,1.6363890171051025,False,False
11,11,[3.2132735 1.2135957 3.2117372],[0.93970847 0.74550974],1.6874563694000244,0.757731020450592,1.6352039575576782,False,False
12,12,[3.2132735 1.2135957 3.2117372],[0.93507373 0.74345762],1.6861215829849243,0.757652223110199,1.6341584920883179,False,False
13,13,[3.2132735 1.2135957 3.2117372],[0.93044865 0.74140769],1.684931755065918,0.7575653195381165,1.633253574371338,False,False
14,14,[3.2132735 1.2135957 3.2117372],[0.92583346 0.73936075],1.6838887929916382,0.7574705481529236,1.6324907541275024,False,False
15,15,[3.2132735 1.2135957 3.2117372],[0.92122638 0.73731458],1.682991623878479,0.757367730140686,1.6318694353103638,False,False
16,16,[3.2132735 1.2135957 3.2117372],[0.916628   0.73527038],1.6822407245635986,0.7572572231292725,1.6313896179199219,False,False
17,17,[3.2132735 1.2135957 3.2117372],[0.91203499 0.73322719],1.681632161140442,0.7571391463279724,1.631047248840332,False,False
18,18,[3.2132735 1.2135957 3.2117372],[0.9074502  0.73118496],1.6811712980270386,0.7570135593414307,1.6308475732803345,False,False
19,19,[3.2132735 1.2135957 3.2117372],[0.90287066 0.72914267],1.6808538436889648,0.7568804621696472,1.630786657333374,False,False
20,20,[3.2132735 1.2135957 3.2117372],[0.89829618 0.72710055],1.6806811094284058,0.7567402124404907,1.630865216255188,False,False
21,21,[3.2132735 1.2135957 3.2117372],[0.89372897 0.72505754],1.6806552410125732,0.7565925121307373,1.6310861110687256,False,False
22,22,[3.2132735 1.2135957 3.2117372],[0.8891657 0.7230134],1.6807739734649658,0.7564377784729004,1.631446123123169,False,False
23,23,[3.2132735 1.2135957 3.2117372],[0.88460588 0.72096819],1.6810352802276611,0.7562761306762695,1.631944179534912,False,False
24,24,[3.2132735 1.2135957 3.2117372],[0.88004857 0.71892089],1.6814398765563965,0.7561075687408447,1.632580041885376,False,False
25,25,[3.2132735 1.2135957 3.2117372],[0.87549567 0.71687174],1.6819884777069092,0.7559322118759155,1.6333554983139038,False,False
26,26,[3.2132735 1.2135957 3.2117372],[0.87094456 0.71481973],1.6826798915863037,0.7557501792907715,1.6342684030532837,False,False
27,27,[3.2132735 1.2135957 3.2117372],[0.86639363 0.7127654 ],1.6835130453109741,0.7555617690086365,1.6353181600570679,False,False
28,28,[3.2132735 1.2135957 3.2117372],[0.86184418 0.71070755],1.68448805809021,0.755366861820221,1.6365047693252563,False,False
29,29,[3.2132735 1.2135957 3.2117372],[0.85729623 0.70864606],1.6856064796447754,0.7551655769348145,1.6378300189971924,False,False
30,30,[3.2132735 1.2135957 3.2117372],[0.8527469  0.70658016],1.6868642568588257,0.7549581527709961,1.6392896175384521,False,False
31,31,[3.2132735 1.2135957 3.2117372],[0.84819734 0.70450974],1.688260793685913,0.7547446489334106,1.6408833265304565,False,False
32,32,[3.2132735 1.2135957 3.2117372],[0.84364653 0.7024346 ],1.6897993087768555,0.7545249462127686,1.6426143646240234,False,False
33,33,[3.2132735 1.2135957 3.2117372],[0.83909446 0.70035404],1.6914771795272827,0.7542996406555176,1.644479751586914,False,False
34,34,[3.2132735 1.2135957 3.2117372],[0.83454078 0.69826794],1.6932929754257202,0.7540684342384338,1.6464786529541016,False,False
